Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
259	10347.3	269.819	10680.1	9965.86	10751.2	62.3096	10845.0	10666.4	1000.0	1000.0	1299999	875.088	69.1791	995.763	-71.2239	875.088	69.1773	993.323	-53.762	874.105	68.8494	990.283	-68.2806	6.24339	4.20354	51.1859	-14.4384	-874.883	13.1387	13.2505	8.85803	45949.38622903824
260	10376.0	112.767	10530.3	10192.2	10534.8	68.1157	10651.3	10448.5	1000.0	1000.0	1304999	876.202	69.3225	996.209	-49.5558	876.202	69.3231	994.123	-43.1268	875.224	69.019	992.728	-44.3004	6.22016	4.18712	50.0742	-12.909	-876.001	13.2112	13.2262	8.89249	46129.522511959076
261	10440.5	146.474	10704.3	10261.3	10768.9	117.754	10902.6	10583.8	1000.0	1000.0	1309999	877.247	70.3191	998.714	-162.604	877.247	70.3191	994.365	-126.869	876.247	70.0561	996.22	-126.721	6.21683	4.17855	55.0736	-16.1844	-877.036	13.4973	13.5131	9.14319	46309.16654920578
262	10581.3	103.379	10737.8	10413.5	10085.3	1512.83	10960.8	7062.14	1000.0	1000.0	1314999	878.445	70.2945	999.801	-173.797	878.446	70.2947	997.221	-153.535	877.45	69.9978	994.747	-163.064	6.18851	4.20593	51.659	-13.9601	-878.245	13.4706	13.4787	9.04196	46489.19805049896
263	10387.4	158.943	10576.1	10134.6	10631.3	84.6426	10757.6	10497.1	1000.0	1000.0	1319999	879.59	70.8795	999.442	-169.444	879.59	70.8792	995.25	-157.675	878.592	70.6038	995.378	-232.223	6.17273	4.19765	50.7438	-13.5926	-879.379	13.4764	13.4758	9.11903	46669.20853447914
264	10457.9	116.359	10594.3	10277.5	11115.8	74.9896	11236.4	11024.0	1000.0	1000.0	1324999	880.88	70.6794	1000.18	-166.595	880.88	70.6795	995.798	-157.185	879.887	70.381	997.744	-160.15	6.18451	4.24003	61.4892	-13.1694	-880.668	13.2198	13.2419	9.09819	46848.52363014221
265	10512.4	126.547	10670.7	10349.7	10530.6	52.3932	10594.4	10448.0	1000.0	1000.0	1329999	882.219	70.3585	999.628	-198.638	882.219	70.359	998.195	-173.726	881.213	70.1301	994.872	-212.369	6.2031	4.21158	56.5171	-14.2156	-882.003	13.2022	13.144	9.23241	47028.145463228226
266	10384.1	109.44	10503.0	10243.1	10697.3	99.8569	10846.0	10535.5	1000.0	1000.0	1334999	883.21	72.1353	999.69	-300.789	883.21	72.1365	997.599	-277.569	882.191	71.9225	998.547	-286.621	6.1972	4.16529	55.0526	-13.2725	-882.986	13.3394	13.2309	9.18083	47207.96294808388
267	10590.2	160.423	10815.0	10335.8	10919.6	98.0016	11022.9	10769.3	1000.0	1000.0	1339999	884.291	72.059	1001.29	-282.22	884.291	72.0591	999.816	-260.747	883.279	71.7802	995.979	-271.236	6.2203	4.19903	60.5262	-12.723	-884.06	13.0949	13.0222	8.93215	47387.58949494362
268	10619.3	75.4661	10746.0	10521.3	10108.2	46.7743	10186.1	10043.8	1000.0	1000.0	1344999	885.957	71.2938	1001.14	-207.723	885.957	71.293	998.466	-178.217	884.956	71.0072	1001.53	-219.772	6.21399	4.17738	51.9488	-16.5164	-885.737	13.0551	13.0819	8.99422	47567.03123831749
269	10418.9	316.326	10866.8	9878.41	10443.9	129.547	10617.5	10284.8	1000.0	1000.0	1349999	887.674	71.361	1002.06	-129.419	887.674	71.3609	999.534	-128.844	886.68	71.1098	999.406	-188.176	6.24304	4.19608	53.8634	-13.123	-887.469	13.1988	13.0963	8.98549	47746.23887228966
270	10556.5	177.426	10822.9	10284.9	10786.5	108.795	10930.8	10647.7	1000.0	1000.0	1354999	889.221	72.149	1003.47	-201.503	889.222	72.1491	1002.85	-211.352	888.225	71.9316	1003.26	-255.499	6.27178	4.18285	48.2368	-15.6537	-889.003	13.0993	13.0149	8.96745	47926.03006982803
271	10435.2	130.53	10584.6	10242.2	10848.1	164.496	11087.2	10683.2	1000.0	1000.0	1359999	890.573	72.1893	1003.41	-227.809	890.573	72.1896	1001.74	-212.874	889.565	71.934	1001.9	-234.727	6.23897	4.18731	49.9363	-13.951	-890.346	13.32	13.1714	9.03792	48105.49877738953
272	10362.9	239.874	10583.8	9968.5	10839.4	101.69	11005.0	10709.9	1000.0	1000.0	1364999	892.01	71.5744	1006.07	-179.853	892.01	71.5749	1004.15	-137.656	891.003	71.3276	1001.89	-189.948	6.29228	4.19344	49.8389	-16.4474	-891.784	13.3009	13.0897	9.19088	48285.48795771599
273	10653.0	110.516	10832.1	10515.6	11053.3	149.813	11267.8	10831.0	1000.0	1000.0	1369999	893.15	73.0225	1007.59	-238.898	893.15	73.0223	1003.83	-208.165	892.128	72.8557	1003.12	-222.28	6.23087	4.17171	57.9833	-14.8678	-892.921	13.1363	13.1317	9.37073	48465.004391908646
274	10698.4	88.4637	10845.4	10622.6	11087.1	161.68	11359.8	10894.7	1000.0	1000.0	1374999	894.306	72.9828	1007.51	-273.515	894.307	72.9827	1007.98	-241.391	893.29	72.7601	1005.91	-318.154	6.24582	4.18977	51.9499	-14.8219	-894.078	13.3103	13.1534	9.22112	48644.79413795471
275	10634.9	184.63	10843.1	10290.5	11035.5	53.2254	11099.3	10948.6	1000.0	1000.0	1379999	895.403	73.0979	1007.59	-219.99	895.403	73.0988	1007.45	-212.325	894.379	72.8487	1004.28	-264.409	6.25635	4.18622	56.3122	-12.5112	-895.172	13.1435	12.9967	9.22108	48824.52965807915
276	10612.8	253.534	10911.0	10206.9	11068.6	45.8835	11137.5	11016.9	1000.0	1000.0	1384999	896.682	71.7572	1011.01	-145.291	896.682	71.7563	1009.88	-137.428	895.673	71.4933	1007.38	-128.445	6.31076	4.2149	55.955	-16.201	-896.46	13.1552	12.998	9.01011	49004.219817876816
277	10653.1	127.037	10824.9	10506.7	11122.8	106.418	11256.5	10931.8	1000.0	1000.0	1389999	897.769	72.6058	1011.28	-213.701	897.769	72.6073	1011.36	-190.647	896.735	72.4356	1008.52	-288.188	6.25341	4.17955	51.6129	-15.8331	-897.538	13.1849	13.0449	9.10875	49184.54613494873
278	10563.4	71.8526	10680.9	10494.8	10998.5	118.6	11207.0	10865.5	1000.0	1000.0	1394999	898.792	73.356	1012.15	-302.432	898.792	73.3586	1008.79	-285.911	897.763	73.1562	1006.08	-284.191	6.22119	4.15941	54.4723	-14.1988	-898.559	13.2278	13.112	9.23438	49364.66744995117
279	10687.3	152.124	10879.1	10451.4	10279.6	68.6055	10350.8	10158.3	1000.0	1000.0	1399999	900.045	73.2497	1010.8	-262.953	900.045	73.2496	1010.72	-258.672	899.017	73.0217	1009.93	-237.458	6.2633	4.18939	55.1001	-14.5494	-899.821	13.4008	13.1306	9.30602	49544.71010565758
280	10437.6	249.187	10711.4	10121.6	10801.2	41.493	10852.9	10730.7	1000.0	1000.0	1404999	900.579	73.2434	1009.94	-308.998	900.579	73.2445	1010.05	-300.488	899.516	73.0515	1010.1	-290.951	6.24343	4.17512	49.6701	-13.8768	-900.328	13.5091	13.2623	9.49128	49724.99799537659
281	10356.2	690.927	10972.8	9054.86	11189.0	102.622	11371.1	11063.3	1000.0	1000.0	1409999	901.784	72.1278	1011.81	-172.457	901.784	72.1294	1012.78	-177.913	900.754	71.8429	1009.81	-188.39	6.3006	4.18866	54.654	-12.6911	-901.559	13.2779	13.0564	9.27116	49904.46698641777
282	10795.1	122.11	11005.4	10660.7	11178.1	48.8294	11265.7	11121.0	1000.0	1000.0	1414999	902.865	72.0292	1012.85	-145.248	902.865	72.0312	1013.37	-181.188	901.812	71.8319	1011.4	-148.367	6.30163	4.2054	57.4813	-13.6792	-902.627	13.6514	13.3862	9.61083	50083.976773023605
283	10672.0	181.276	10939.2	10409.9	10996.8	33.7813	11058.0	10956.1	1000.0	1000.0	1419999	903.977	72.7037	1015.07	-211.502	903.977	72.704	1013.7	-196.367	902.93	72.5349	1010.02	-249.106	6.24594	4.11793	59.9097	-15.0436	-903.758	13.3655	13.0716	9.40588	50262.96970248222
284	10791.0	131.027	10941.6	10590.3	11152.4	89.8405	11266.7	11025.3	1000.0	1000.0	1424999	904.962	73.0202	1012.4	-187.79	904.962	73.0218	1011.65	-205.579	903.9	72.8001	1010.04	-164.489	6.27024	4.15477	52.1052	-13.5495	-904.717	13.451	13.2141	9.61228	50442.786772966385
285	10530.4	258.139	10869.9	10073.8	11260.3	133.315	11481.4	11080.3	1000.0	1000.0	1429999	905.883	72.9905	1013.76	-166.824	905.883	72.9921	1013.42	-135.901	904.822	72.7794	1012.04	-183.195	6.3037	4.1559	51.8007	-13.0541	-905.653	13.5064	13.1122	9.56338	50622.79802417755
286	10792.6	196.377	10952.4	10437.4	11228.0	133.274	11422.1	11111.2	1000.0	1000.0	1434999	906.942	73.3572	1015.11	-265.842	906.942	73.358	1014.27	-223.241	905.881	73.1655	1012.97	-230.241	6.25741	4.14462	52.936	-12.65	-906.701	13.4874	13.233	9.74966	50802.41233754158
287	10737.4	127.509	10894.8	10543.5	11046.5	91.1309	11162.5	10916.7	1000.0	1000.0	1439999	908.022	73.1511	1015.15	-220.357	908.022	73.1529	1015.13	-198.951	906.953	72.9686	1014.53	-195.451	6.2859	4.1567	49.7399	-14.3069	-907.779	13.2553	12.9138	9.45006	50982.3342795372
288	9966.71	1054.78	10823.0	7887.0	11190.8	40.386	11264.5	11149.3	1000.0	1000.0	1444999	908.691	74.3935	1018.43	-193.524	908.691	74.3935	1019.37	-201.521	907.609	74.2354	1016.47	-194.595	6.28404	4.17459	62.1083	-15.181	-908.444	13.7893	13.6132	9.64176	51163.279022455215
289	10776.1	205.975	11099.3	10487.6	11048.8	91.106	11153.5	10910.0	1000.0	1000.0	1449999	909.209	76.0025	1017.06	-266.823	909.21	76.0039	1017.5	-269.146	908.123	75.8256	1015.86	-321.365	6.2744	4.19368	63.6044	-13.4215	-908.965	13.9962	13.7984	10.0948	51342.67204666138
290	10767.5	156.623	10975.7	10528.8	11119.5	102.485	11299.8	11016.4	1000.0	1000.0	1454999	909.912	75.6538	1018.35	-418.129	909.912	75.6539	1020.11	-349.3	908.815	75.4456	1015.41	-375.993	6.25122	4.17904	73.8451	-13.692	-909.661	13.8363	13.5728	9.93507	51522.68722367287
291	10561.8	384.031	10958.4	9871.17	11269.1	129.507	11388.9	11020.8	1000.0	1000.0	1459999	910.578	75.4924	1018.63	-265.472	910.578	75.4941	1020.83	-272.215	909.482	75.3324	1019.62	-269.3	6.26282	4.17082	65.153	-15.2431	-910.325	13.6511	13.2901	9.93742	51702.662766218185
292	10595.5	283.694	11078.1	10276.7	11099.8	158.868	11287.4	10829.1	1000.0	1000.0	1464999	911.208	75.9313	1032.07	-223.091	911.209	75.933	1028.69	-215.578	910.094	75.7762	1024.8	-252.832	6.25474	4.15465	67.4089	-13.7855	-910.933	13.8324	13.5422	10.0599	51882.49363183975
293	10695.6	145.975	10883.2	10563.2	11074.4	148.504	11338.2	10898.0	1000.0	1000.0	1469999	911.836	76.9457	1028.96	-304.561	911.836	76.9474	1029.39	-283.088	910.742	76.7876	1028.7	-274.188	6.29601	4.17942	65.2988	-13.0956	-911.592	13.7926	13.5474	10.2065	52062.572129011154
294	10743.2	94.1153	10891.1	10593.5	11308.3	158.488	11538.6	11081.3	1000.0	1000.0	1474999	912.979	76.9087	1029.95	-309.252	912.979	76.9085	1030.58	-325.973	911.873	76.7347	1032.96	-317.838	6.32962	4.18488	63.0707	-13.3365	-912.729	13.9222	13.6904	10.1786	52242.59888482094
295	10807.2	153.279	11059.0	10639.4	10987.3	120.484	11128.4	10850.0	1000.0	1000.0	1479999	913.614	77.0244	1032.65	-322.962	913.614	77.0274	1032.49	-349.271	912.5	76.8693	1028.57	-329.411	6.34406	4.17259	71.7632	-14.7085	-913.366	14.2232	13.7997	10.2933	52422.51102685928
296	10846.7	272.575	11088.9	10329.4	11352.7	79.9847	11487.2	11236.6	1000.0	1000.0	1484999	914.353	77.5453	1030.2	-407.128	914.353	77.5444	1030.96	-396.835	913.238	77.3908	1029.45	-387.996	6.35908	4.17488	65.5328	-12.7565	-914.108	14.1012	13.8455	10.5492	52602.03667759895
297	10840.8	160.168	11106.9	10646.9	11093.5	93.6915	11248.2	10970.8	1000.0	1000.0	1489999	915.369	76.905	1031.3	-256.289	915.369	76.909	1031.43	-241.61	914.259	76.6906	1028.29	-273.34	6.35615	4.16566	51.7736	-12.9125	-915.136	14.3347	13.9477	10.366	52781.95860362053
298	10897.4	139.578	11135.9	10753.3	11349.1	121.284	11504.0	11196.5	1000.0	1000.0	1494999	916.362	75.8682	1035.1	-250.743	916.362	75.8691	1033.03	-243.671	915.259	75.6629	1030.52	-300.683	6.36083	4.1829	60.4463	-15.8111	-916.125	13.8263	13.5132	10.259	52961.37496638298
299	10819.1	150.908	11037.5	10583.0	11196.9	48.2256	11257.5	11117.9	1000.0	1000.0	1499999	917.582	74.9412	1031.72	-284.596	917.583	74.9419	1031.87	-287.47	916.479	74.7206	1030.61	-249.49	6.39706	4.18406	58.3007	-13.8918	-917.34	13.7915	13.4541	10.1278	53140.75587749481
300	10819.5	129.313	11068.8	10717.5	11438.1	148.146	11609.2	11171.7	1000.0	1000.0	1504999	918.549	74.7969	1036.77	-156.302	918.549	74.7991	1034.9	-183.903	917.429	74.5732	1032.62	-174.78	6.37757	4.18788	56.7087	-13.0912	-918.298	13.8689	13.6117	10.1635	53320.29534626007
301	11014.3	124.065	11236.8	10900.6	11112.0	183.498	11318.6	10799.6	1000.0	1000.0	1509999	919.352	74.4601	1035.31	-177.772	919.352	74.4625	1034.84	-164.21	918.223	74.3067	1034.48	-164.153	6.38451	4.17863	56.4585	-13.0198	-919.102	14.2167	13.8404	10.4564	53499.82450175285
302	10844.8	115.687	11017.6	10707.5	11404.3	113.324	11553.1	11208.3	1000.0	1000.0	1514999	920.09	74.8911	1035.86	-145.624	920.09	74.8948	1034.93	-160.906	918.962	74.7607	1033.82	-160.1	6.325	4.15414	54.5799	-13.2111	-919.844	14.2305	13.8153	10.3739	53679.04515814781
303	10780.8	280.7	11077.5	10275.7	11131.8	71.059	11238.5	11068.8	1000.0	1000.0	1519999	920.773	76.1056	1033.22	-166.276	920.773	76.1079	1033.24	-152.351	919.644	75.962	1032.84	-186.181	6.37441	4.16341	59.519	-13.8081	-920.527	14.2208	13.6943	10.1845	53858.09241056442
304	10761.5	187.276	10997.9	10431.2	11176.5	73.6558	11286.3	11058.9	1000.0	1000.0	1524999	921.7	76.1299	1036.35	-156.293	921.701	76.1318	1035.5	-148.782	920.572	75.9701	1034.36	-173.474	6.40354	4.16957	54.7882	-11.7218	-921.45	13.932	13.5134	10.3268	54037.42586636543
305	10896.4	145.414	11120.8	10738.3	11442.7	101.092	11572.9	11310.0	1000.0	1000.0	1529999	922.44	76.6407	1038.98	-186.474	922.439	76.6433	1039.88	-181.989	921.297	76.5229	1033.68	-179.759	6.37298	4.14186	59.1682	-14.0798	-922.19	13.9521	13.6305	10.4865	54216.92965102196
306	11021.2	117.755	11137.7	10847.8	9814.56	2476.5	11390.9	4874.48	1000.0	1000.0	1534999	923.108	77.4028	1039.38	-219.079	923.109	77.4038	1038.69	-198.496	921.974	77.2646	1036.84	-259.863	6.40597	4.15673	65.0433	-12.8226	-922.874	14.236	13.937	10.6058	54396.926944732666
307	10768.1	134.41	10970.0	10576.1	11209.2	105.541	11367.4	11046.7	1000.0	1000.0	1539999	924.164	77.802	1038.67	-237.693	924.164	77.8039	1036.61	-227.423	923.038	77.6403	1036.14	-225.673	6.40008	4.16141	56.7726	-15.2087	-923.93	14.0317	13.6197	10.3462	54576.53999066353
308	11017.2	145.364	11144.9	10766.8	11114.8	94.6462	11255.4	10999.4	1000.0	1000.0	1544999	925.265	77.7316	1037.71	-338.819	925.265	77.7329	1036.09	-262.648	924.13	77.6158	1036.85	-372.576	6.41752	4.14283	63.7097	-14.9229	-925.031	14.3248	13.874	10.6557	54756.04044985771
309	10856.5	173.175	11158.3	10647.8	11456.4	99.2358	11586.7	11285.0	1000.0	1000.0	1549999	926.433	77.488	1038.79	-257.983	926.433	77.4888	1038.78	-233.353	925.298	77.3007	1038.47	-223.791	6.41343	4.12441	61.6834	-14.2295	-926.195	14.2557	13.8395	10.7046	54935.53663468361
310	11013.3	158.638	11214.3	10751.6	11265.0	103.513	11445.1	11154.2	1000.0	1000.0	1554999	927.203	78.6578	1040.83	-188.144	927.203	78.6608	1039.4	-208.289	926.054	78.5732	1038.17	-235.838	6.4027	4.1262	59.7074	-14.2797	-926.954	14.0177	13.5187	10.7322	55114.99493551254
311	10886.4	110.666	11096.4	10792.9	11513.8	113.151	11730.6	11417.3	1000.0	1000.0	1559999	927.866	79.7913	1039.19	-272.067	927.866	79.7945	1039.6	-277.11	926.709	79.6973	1039.6	-292.34	6.37584	4.1019	65.9361	-13.8769	-927.614	14.1066	13.6705	10.5384	55294.66970658302
312	10909.3	337.78	11267.2	10342.9	11151.7	97.291	11300.9	10995.4	1000.0	1000.0	1564999	928.316	80.1818	1040.82	-275.103	928.317	80.1842	1041.4	-303.134	927.15	80.0307	1039.3	-270.985	6.35814	4.07731	58.9621	-13.8359	-928.067	13.9948	13.5087	10.7744	55474.09442162514
313	10842.5	153.545	11030.6	10673.4	11496.7	150.4	11724.4	11299.0	1000.0	1000.0	1569999	928.741	80.2515	1041.52	-235.559	928.741	80.2529	1042.59	-215.45	927.581	80.1123	1041.39	-238.345	6.38356	4.11239	57.5478	-13.1765	-928.487	14.1099	13.5853	10.6176	55653.97725248337
314	11111.8	135.582	11268.1	10865.0	11542.1	95.9419	11659.1	11417.0	1000.0	1000.0	1574999	929.644	80.0928	1041.61	-288.168	929.643	80.0955	1042.6	-264.455	928.489	79.9779	1039.91	-289.128	6.40838	4.09346	63.1686	-15.1746	-929.399	14.2499	13.7188	10.7699	55833.88166308403
315	10931.9	223.451	11188.2	10613.4	11314.0	123.618	11518.0	11130.7	1000.0	1000.0	1579999	930.613	80.3415	1042.66	-321.952	930.613	80.3441	1040.44	-309.86	929.455	80.1941	1040.41	-308.278	6.45856	4.09007	56.2432	-14.3387	-930.38	14.4474	13.8081	11.0407	56013.91852760315
316	10947.8	151.787	11114.6	10678.7	11598.8	104.296	11734.5	11454.4	1000.0	1000.0	1584999	931.47	81.1555	1042.58	-322.858	931.47	81.1579	1042.19	-348.645	930.311	81.0099	1042.98	-350.821	6.38905	4.07981	58.5278	-13.1461	-931.225	14.0431	13.5544	10.8445	56194.25670623779
317	11017.4	153.248	11291.4	10834.9	11611.9	193.696	11906.5	11442.4	1000.0	1000.0	1589999	932.265	80.2555	1043.98	-377.512	932.265	80.2571	1043.09	-308.479	931.097	80.0892	1043.05	-305.751	6.41916	4.07468	60.2456	-14.4893	-932.025	14.1076	13.478	10.6599	56373.7970058918
318	10929.2	291.295	11352.9	10605.3	11510.0	117.718	11646.7	11324.2	1000.0	1000.0	1594999	932.91	80.5367	1043.82	-324.785	932.911	80.54	1042.78	-308.135	931.736	80.4346	1039.79	-323.585	6.39417	4.08074	61.675	-12.9525	-932.659	13.84	13.3818	10.9218	56553.399948358536
319	11227.0	70.6069	11330.8	11144.7	11667.3	30.8778	11705.3	11617.3	1000.0	1000.0	1599999	933.44	81.5451	1045.56	-331.087	933.44	81.5495	1043.98	-351.066	932.255	81.4812	1043.66	-317.614	6.42874	4.08296	55.4851	-16.9477	-933.189	14.145	13.552	11.1098	56733.2196867466
320	11020.6	217.694	11318.6	10741.5	11512.5	91.2997	11587.4	11335.3	1000.0	1000.0	1604999	934.175	83.5069	1043.4	-388.697	934.174	83.5097	1044.57	-393.063	932.994	83.441	1041.8	-409.334	6.38857	4.03222	62.9346	-13.6495	-933.928	13.8852	13.3016	10.8268	56913.53313708305
321	11073.0	81.7683	11196.1	10984.2	11583.7	54.8101	11685.0	11519.2	1000.0	1000.0	1609999	935.209	83.4308	1046.06	-394.882	935.209	83.4341	1047.19	-399.376	934.046	83.3068	1043.86	-435.232	6.39109	4.04742	61.1624	-16.301	-934.971	13.6206	13.0582	10.7159	57093.547506570816
322	11222.0	146.566	11357.9	10977.0	11531.4	118.05	11711.0	11391.3	1000.0	1000.0	1614999	936.257	83.7846	1045.23	-399.359	936.256	83.7879	1045.86	-414.74	935.083	83.6174	1042.15	-461.451	6.41296	4.07396	68.9136	-15.7942	-936.021	13.8585	13.3853	11.0923	57273.16988968849
323	10693.7	769.944	11123.4	9154.92	11628.3	109.209	11780.7	11449.0	1000.0	1000.0	1619999	937.521	81.6366	1049.81	-334.655	937.521	81.6392	1048.95	-319.916	936.364	81.4385	1044.38	-304.627	6.43134	4.07996	57.2586	-11.7939	-937.288	13.7334	13.1731	10.949	57452.90835380554
324	11032.7	239.078	11253.3	10689.3	11657.1	67.2146	11769.0	11574.6	1000.0	1000.0	1624999	938.395	81.0665	1057.53	-374.967	938.395	81.0693	1056.83	-346.162	937.213	80.9077	1053.13	-361.459	6.39252	4.04963	56.975	-13.5636	-938.145	14.0129	13.5948	11.0375	57632.54636883736
325	11081.9	208.644	11367.5	10806.4	11306.8	42.8131	11377.5	11257.0	1000.0	1000.0	1629999	938.739	81.2172	1063.62	-370.943	938.739	81.222	1059.26	-360.178	937.546	81.0686	1058.38	-357.22	6.42997	4.04653	58.6489	-14.9793	-938.491	14.3008	13.716	11.434	57812.91053509712
326	11022.9	231.609	11334.7	10618.9	11751.5	50.3508	11831.5	11681.6	1000.0	1000.0	1634999	939.619	80.3812	1062.71	-336.729	939.619	80.3842	1058.23	-338.274	938.434	80.2191	1056.34	-364.773	6.45831	4.04997	61.5359	-12.7961	-939.37	14.1883	13.711	11.4297	57993.81250548363
327	11028.7	259.254	11320.0	10642.3	11364.1	175.845	11503.4	11023.1	1000.0	1000.0	1639999	940.342	79.6624	1065.94	-301.205	940.342	79.6657	1064.91	-297.947	939.145	79.4551	1057.79	-325.959	6.42517	4.05073	55.3645	-13.9644	-940.089	14.0489	13.3998	11.3136	58174.149223804474
328	10923.7	261.599	11182.8	10425.1	11468.4	33.4508	11510.5	11418.5	1000.0	1000.0	1644999	940.905	79.0449	1061.6	-312.785	940.905	79.0501	1060.14	-280.327	939.705	78.9023	1060.81	-302.913	6.39468	4.04206	62.5847	-14.8078	-940.662	14.2169	13.7949	11.5301	58354.731628894806
329	11194.9	184.279	11443.6	10876.2	11597.9	225.425	11951.9	11280.5	1000.0	1000.0	1649999	941.903	79.1958	1062.54	-326.219	941.903	79.1988	1060.51	-313.761	940.706	79.0783	1063.41	-339.268	6.35934	4.06414	56.2817	-14.0023	-941.657	13.8724	13.3271	11.2564	58534.53103208542
330	10989.2	223.82	11355.6	10686.4	11680.3	70.6989	11776.5	11578.2	1000.0	1000.0	1654999	943.017	78.4549	1060.88	-296.575	943.017	78.458	1060.0	-292.286	941.841	78.2344	1057.86	-246.744	6.48762	4.06542	57.3609	-14.6874	-942.767	14.0458	13.4534	11.4376	58714.23564076424
331	11078.0	328.805	11591.9	10581.0	11879.9	109.289	12032.3	11788.2	1000.0	1000.0	1659999	943.746	79.4191	1059.78	-276.678	943.746	79.4232	1061.88	-269.498	942.528	79.3795	1059.11	-334.559	6.41776	4.02927	58.9897	-14.6671	-943.481	14.3454	13.8137	11.5416	58894.38885116577
332	11192.5	205.685	11535.5	10922.9	11755.3	102.608	11892.4	11602.7	1000.0	1000.0	1664999	944.316	79.8859	1067.06	-309.518	944.316	79.89	1063.5	-306.298	943.113	79.708	1061.2	-316.354	6.38718	4.04076	58.0262	-16.0606	-944.065	14.3451	13.7621	11.6479	59073.92935061455
333	10949.8	349.576	11343.1	10500.4	11418.3	83.2165	11501.3	11277.7	1000.0	1000.0	1669999	945.159	79.041	1061.83	-235.196	945.158	79.0453	1060.9	-234.557	943.969	78.8742	1060.82	-280.532	6.41977	4.06659	60.4979	-12.6695	-944.911	14.2791	13.6632	11.4552	59253.37475538254
334	11204.2	281.74	11582.1	10821.4	11697.3	145.721	11833.0	11424.6	1000.0	1000.0	1674999	946.363	78.5646	1066.41	-158.65	946.363	78.5681	1062.88	-144.24	945.17	78.4142	1061.69	-118.7	6.44136	4.08726	62.5078	-13.8808	-946.119	14.4345	13.8089	11.8013	59433.506373882294
335	11179.0	58.8987	11257.8	11092.8	11917.1	137.819	12123.0	11704.1	1000.0	1000.0	1679999	947.444	78.3662	1063.64	-82.3664	947.444	78.3708	1063.61	-67.5295	946.247	78.2138	1062.59	-66.7596	6.4551	4.08784	67.0883	-12.1924	-947.183	13.9778	13.3215	11.5209	59613.445083618164
336	11112.7	99.3963	11270.2	10967.7	11489.7	116.165	11618.8	11314.1	1000.0	1000.0	1684999	948.439	78.5426	1064.27	-117.168	948.439	78.5452	1064.34	-100.592	947.237	78.424	1061.23	-128.949	6.42203	4.05797	61.686	-15.7552	-948.169	14.154	13.4761	11.5352	59793.88254451752
337	11311.4	124.895	11470.3	11136.9	11421.9	64.7978	11473.6	11296.8	1000.0	1000.0	1689999	949.049	79.7856	1069.11	-162.555	949.049	79.7906	1067.45	-174.99	947.844	79.6726	1064.63	-268.452	6.41682	4.05475	62.62	-14.9564	-948.779	14.0172	13.3292	11.5711	59974.1774456501
338	11207.5	160.811	11396.8	10910.4	11590.1	168.975	11837.3	11372.8	1000.0	1000.0	1694999	950.021	80.5849	1069.06	-300.546	950.021	80.588	1066.93	-247.932	948.82	80.4759	1065.09	-303.364	6.42565	4.03522	55.3675	-12.6402	-949.753	14.1227	13.3878	11.7061	60154.886410951614
339	11082.7	203.128	11302.5	10823.9	11670.9	139.374	11835.4	11468.9	1000.0	1000.0	1699999	950.864	80.9375	1070.04	-116.678	950.865	80.9418	1067.06	-124.912	949.657	80.8458	1068.65	-214.712	6.41084	4.04363	60.6658	-13.7482	-950.596	14.2865	13.6976	11.5902	60334.61925268173
340	11249.2	214.991	11444.0	10852.5	11746.3	149.486	11911.3	11513.6	1000.0	1000.0	1704999	951.255	81.9095	1070.72	-398.349	951.255	81.9117	1068.45	-360.297	950.042	81.7855	1066.36	-290.474	6.44407	4.04804	61.8596	-12.4241	-950.992	14.0403	13.4252	11.8237	60514.988075494766
341	11013.5	267.221	11464.5	10685.0	11469.3	191.779	11734.3	11252.0	1000.0	1000.0	1709999	952.631	80.3796	1069.93	-290.766	952.63	80.3839	1067.88	-274.047	951.423	80.2576	1067.61	-238.594	6.4593	4.0251	60.6392	-16.057	-952.385	14.4049	13.7765	11.9889	60695.32646036148
342	11183.2	112.132	11286.8	10983.6	11673.2	44.546	11724.9	11594.8	1000.0	1000.0	1714999	953.777	79.729	1072.1	-406.286	953.777	79.7336	1070.73	-369.982	952.573	79.6169	1065.3	-348.213	6.50168	4.04056	58.0652	-13.9251	-953.528	14.267	13.5358	11.8265	60875.775977134705
343	11116.5	236.129	11316.2	10675.9	11841.7	130.897	12070.4	11676.5	1000.0	1000.0	1719999	954.581	80.1107	1073.84	-387.7	954.581	80.1142	1069.77	-360.688	953.378	79.9817	1068.19	-352.016	6.4974	4.05632	67.9836	-13.1658	-954.348	14.3135	13.676	11.9269	61056.142359972
344	10018.1	2048.38	11320.6	5935.48	12012.4	133.45	12179.5	11841.2	1000.0	1000.0	1724999	955.348	81.9996	1072.72	-791.472	955.347	81.9947	1071.63	-790.922	954.141	81.88	1070.19	-714.134	6.50326	4.04363	67.7182	-13.3754	-955.109	15.9816	15.6931	13.2918	61237.01060295105
